no,customer_id,name,contact,join_date,tag_row,tag_customer_id,tag_name,tag_contact,tag_join_date
1249,974,Jennifer Sheppard,61-(04)-9469-9628,09/14/13,Duplicated,,type1,type 2.2.1,type4
1250,975,Amy Todd,811127828,07/20/15,,,type1,imprecise,type4
1251,976,Jacob Berg,(03)27875791,10/05/16,,,type1,imprecise,type4
1252,977,Elizabeth Smith,-(03)-2406-7625,2010-02-21,Duplicated,,type1,imprecise,type1
1253,977,Elizabeth Smith,-(03)-2406-7625,2010-02-21,Duplicated,,type1,imprecise,type1
1254,978,Manuel Thomas,,18-07-16 Mon,Duplicated,nonunique,type1,missing,type3
1255,978,Manuel Thomas,,18-07-16 Mon,Duplicated,nonunique,type1,missing,type3
1256,978,"Moore, Michael",61-02-9066-8032,11-11-05,,nonunique,type2,type 2.1.1,type2
1257,980,Michelle Greene,-(04)-8392-1768,2015-02-24,Duplicated,nonunique,type1,imprecise,type1
1258,980,Brian Brady,-08-8630-5596,11-12-01 Thu,,nonunique,type1,imprecise,type3
1259,980,Michelle Greene,-(04)-8392-1768,2015-02-24,Duplicated,nonunique,type1,imprecise,type1
1260,982,Chad Atkinson,61043877644,2010/10/,,,type1,imprecise,imprecise
1261,983,Dawn Edwards,+61(07)59055007,10-12-26,,,type1,type 1.2.2,type2
1262,984,Jonathan Jones,610250075588,2018-01-17,,,type1,type 1.1.1,type1
1263,985,James Weaver,+61-(04)-2263-8767,11/22/10,,,type1,type 2.2.2,type4
1264,986,Jennifer Bender,61-(08)-3048-4035,16-05-04,Duplicated,,type1,type 2.2.1,type2
1265,986,Jennifer Bender,61-(08)-3048-4035,16-05-04,Duplicated,,type1,type 2.2.1,type2
1266,987,Jessica Cannon,N/A,2010-08-21,,,type1,missing,type1
1267,988,Alicia Jenkins,N/A,11-10-14 Fri,Duplicated,,type1,missing,type3
1268,988,Alicia Jenkins,N/A,11-10-14 Fri,Duplicated,,type1,missing,type3
1269,988,Alicia Jenkins,N/A,11-10-14 Fri,Duplicated,,type1,missing,type3
1270,989,Yesenia Dixon,61(08)81555030,17-02-21 Tue,,,type1,type 1.2.1,type3
1271,990,"Wilson, Tammy",61(03)50505699,2013/05/,Duplicated,,type2,type 1.2.1,imprecise
1272,990,"Wilson, Tammy",61(03)50505699,2013/05/,Duplicated,,type2,type 1.2.1,imprecise
1273,991,Jessica Wilson,61(03)78619948,18-03-14 Wed,Duplicated,,type1,type 1.2.1,type3
1274,991,Jessica Wilson,61(03)78619948,18-03-14 Wed,Duplicated,,type1,type 1.2.1,type3
1275,992,"Davis, Dominique",610461685966,12/07/12,,,type2,type 1.1.2,type4
1276,993,Margaret Wilkerson,+61-(03)-1732-9638,18-05-30,,,type1,type 2.2.2,type2
1277,994,Matthew Smith,+61-03-8431-7325,17-05-19 Fri,,,type1,type 2.1.2,type3
1278,995,Kathy Reyes,+61-(08)-2780-422,2016/09/,,,type1,imprecise,imprecise
1279,996,Robert Richardson,+61-04-8695-3204,14-06-08 Sun,Duplicated,,type1,type 2.1.2,type3
1280,996,Robert Richardson,+61-04-8695-3204,14-06-08 Sun,Duplicated,,type1,type 2.1.2,type3
1281,997,Kevin Molina,610297998054,15-05-23,,nonunique,type1,type 1.1.2,type2
1282,997,Nicole Lane,+61-(07)-6067-2718,01/15/14,,nonunique,type1,type 2.2.2,type4
1283,998,Alexandra Brown,61-02-1316-7504,2014/09/,,,type1,type 2.1.1,imprecise
1284,1000,Sean Powell,-(03)-1165-3890,2010/07/,,,type1,imprecise,imprecise
1285,1001,Robin Allen,+61(03)99514806,2015/01/,,nonunique,type1,type 1.2.2,imprecise
1286,1001,Tamara Mcdonald,N/A,2018/02/,,nonunique,type1,missing,imprecise
1287,1002,"Wells, David",61(03)91826240,2018/05/,Duplicated,,type2,type 1.2.1,imprecise
1288,1002,"Wells, David",61(03)91826240,2018/05/,Duplicated,,type2,type 1.2.1,imprecise
1289,1004,Amy Gallagher,610724626,2014/08/,,,type1,imprecise,imprecise
1290,1005,William Duke,+61(04)86284418,18-03-08,Duplicated,nonunique,type1,type 1.2.2,type2
1291,1005,Christopher Poole,425099157,11-03-15,,nonunique,type1,imprecise,type2
1292,1005,William Duke,+61(04)86284418,18-03-08,Duplicated,nonunique,type1,type 1.2.2,type2
1293,1007,Jason Baldwin,89443242,12/04/16,,,type1,imprecise,type4
1294,1008,Kathleen Galvan,61-(04)-4034-8188,17-05-20,,,type1,type 2.2.1,type2
1295,1009,"Williams, William",610254648893,02/05/17,,nonunique,type2,type 1.1.1,type4
1296,1009,"Herrera, Robert",-03-8009-7826,2012-03-22,Duplicated,nonunique,type2,imprecise,type1
1297,1009,"Herrera, Robert",-03-8009-7826,2012-03-22,Duplicated,nonunique,type2,imprecise,type1
1298,1011,Andrea Williams,61(07)1854939,18-07-26 Thu,,,type1,imprecise,type3
1299,1012,Nathaniel Hogan,(08)94079254,10-05-21,Duplicated,,type1,imprecise,type2
1300,1012,Nathaniel Hogan,(08)94079254,10-05-21,Duplicated,,type1,imprecise,type2
1301,1013,"Bush, Cody",610835514557,02/04/13,Duplicated,nonunique,type2,type 1.1.2,type4
1302,1013,"Bush, Cody",610835514557,02/04/13,Duplicated,nonunique,type2,type 1.1.2,type4
1303,1013,Jeffery Morris,610836937144,10/01/15,,nonunique,type1,type 1.1.2,type4
1304,1015,Alicia Reilly,61087922906,16-09-15,Duplicated,,type1,imprecise,type2
1305,1015,Alicia Reilly,61087922906,16-09-15,Duplicated,,type1,imprecise,type2
1306,1016,William Foster,610891811012,10-02-18 Thu,,,type1,type 1.1.1,type3
1307,1017,Jonathan Butler,61-(04)-224-9003,2015/02/,,,type1,imprecise,imprecise
1308,1018,"Williams, Zachary",61-(03)-4504-3350,16-06-21 Tue,,nonunique,type2,type 2.2.1,type3
1309,1018,"Sutton, Benjamin",61033992378,2018-04-05,,nonunique,type2,imprecise,type1
1310,1020,William Jimenez,610737061040,18-09-12 Wed,,,type1,type 1.1.1,type3
1311,1021,Kimberly Mendez,-(07)-4444-2569,10/24/14,Duplicated,,type1,imprecise,type4
1312,1021,Kimberly Mendez,-(07)-4444-2569,10/24/14,Duplicated,,type1,imprecise,type4
1313,1022,Elizabeth Reilly,+61-04-4034-2102,2018/04/,,nonunique,type1,type 2.1.2,imprecise
1314,1022,Mercedes Rogers,61-(07)-5619-8645,2016-03-07,,nonunique,type1,type 2.2.1,type1
1315,1023,Kristy Oconnor,61028849573,17-07-08 Sat,Duplicated,,type1,imprecise,type3
1316,1023,Kristy Oconnor,61028849573,17-07-08 Sat,Duplicated,,type1,imprecise,type3
1317,1025,Ashley Brown,61087713214,2013-08-12,,nonunique,type1,imprecise,type1
1318,1025,Tony Bender,378552274,2011/02/,,nonunique,type1,imprecise,imprecise
1319,1027,"Ray, Mary",61-(07)-5131-2140,04/02/16,,,type2,type 2.2.1,type4
1320,1028,Kelsey Miranda,-02-732-3080,10-05-17,,,type1,imprecise,type2
1321,1029,Holly Roberts,610350392678,11-10-28 Fri,,nonunique,type1,type 1.1.1,type3
1322,1029,Courtney Ramos,610365618610,18-04-25,,nonunique,type1,type 1.1.2,type2
1323,1029,"Hart, Steven",61-02-3275-89,16-04-16 Sat,,nonunique,type2,imprecise,type3
1324,1031,Philip Oconnor,288706915,2014/08/,,,type1,imprecise,imprecise
1325,1033,Carla Peters,-(04)-4396-4176,10-09-11,Duplicated,,type1,imprecise,type2
1326,1033,Stacey Johnson,61074646889,12-06-11 Mon,Duplicated,,type1,imprecise,type3
1327,1033,Stacey Johnson,61074646889,12-06-11 Mon,Duplicated,,type1,imprecise,type3
1328,1033,Carla Peters,-(04)-4396-4176,10-09-11,Duplicated,,type1,imprecise,type2
1329,1034,Dillon Curtis,+61-07-4216-7352,03/23/16,Duplicated,nonunique,type1,type 2.1.2,type4
1330,1034,Dillon Curtis,+61-07-4216-7352,03/23/16,Duplicated,nonunique,type1,type 2.1.2,type4
1331,1034,Melissa Williams,+61-07-7419-3555,02/09/13,,nonunique,type1,type 2.1.2,type4
1332,1036,Tina Johnson,61-(03)-1962-7143,14-04-01 Tue,,,type1,type 2.2.1,type3
1333,1038,Allison Morton,+61(02)63557642,11-02-08 Tue,,,type1,type 1.2.2,type3
1334,1039,Jacqueline Weaver,+61-(08)-5760-1384,12-09-16,,,type1,type 2.2.2,type2
1335,1040,"Holder, Danielle",+61-03-2015-2020,2015-06-27,,,type2,type 2.1.2,type1
1336,1041,John Fox,,2010-11-01,,,type1,missing,type1
1337,1042,Kimberly Logan,61(03)61345515,2013-08-11,Duplicated,,type1,type 1.2.1,type1
1338,1042,Kimberly Logan,61(03)61345515,2013-08-11,Duplicated,,type1,type 1.2.1,type1
1339,1043,Austin Kramer,610215666936,04/03/10,,,type1,type 1.1.2,type4
1340,1044,Daniel Hicks,61(07)78437304,,Duplicated,,type1,type 1.2.1,missing
1341,1044,Daniel Hicks,61(07)78437304,,Duplicated,,type1,type 1.2.1,missing
1342,1045,Austin Gomez,61-(08)-2446-4601,14-11-14 Fri,,,type1,type 2.2.1,type3
1343,1046,Caroline Davis,(02)9617250,2015/11/,,,type1,imprecise,imprecise
1344,1047,Richard Henson,-08-3536-3767,12-01-29 Sun,,nonunique,type1,imprecise,type3
1345,1047,"Johnson, Jackson",610755114612,2016/11/,,nonunique,type2,type 1.1.1,imprecise
1346,1049,Leslie Rivera,+61-(02)-4444-2846,04/16/13,,,type1,type 2.2.2,type4
1347,1050,Shannon Pierce,288338171,2015-04-28,Duplicated,,type1,imprecise,type1
1348,1050,John Young,+61-03-8134-2545,2012-01-19,Duplicated,,type1,type 2.1.2,type1
1349,1050,John Young,+61-03-8134-2545,2012-01-19,Duplicated,,type1,type 2.1.2,type1
1350,1050,Shannon Pierce,288338171,2015-04-28,Duplicated,,type1,imprecise,type1
1351,1052,Meredith Miller,+61(07)3665890,16-07-23 Sat,Duplicated,,type1,imprecise,type3
1352,1052,Meredith Miller,+61(07)3665890,16-07-23 Sat,Duplicated,,type1,imprecise,type3
1353,1053,Heather Schmidt,789134347,05/15/13,Duplicated,,type1,imprecise,type4
1354,1053,Heather Schmidt,789134347,05/15/13,Duplicated,,type1,imprecise,type4
1355,1054,"Wilkins, Brandon",,10-01-30 Sat,,nonunique,type2,missing,type3
1356,1054,Shannon Ward,-03-5957-788,N/A,Duplicated,nonunique,type1,imprecise,missing
1357,1054,Shannon Ward,-03-5957-788,N/A,Duplicated,nonunique,type1,imprecise,missing
1358,1056,Brenda Davis,+61(07)2891223,14-06-08,,,type1,imprecise,type2
1359,1057,Phillip Hernandez,-03-7713-4758,06/14/15,Duplicated,,type1,imprecise,type4
1360,1057,Phillip Hernandez,-03-7713-4758,06/14/15,Duplicated,,type1,imprecise,type4
1361,1058,Corey James,+61-02-9994-6098,13-09-14,,,type1,type 2.1.2,type2
1362,1059,Jared Gibbs,-(04)-2749-9457,2012/02/,,,type1,imprecise,imprecise
1363,1060,Laurie Mcdonald,61(08)33964361,16-06-12,,,type1,type 1.2.1,type2
1364,1061,"Perez, Joy",388869913,2016-03-30,,,type2,imprecise,type1
1365,1062,Jason Weber,61(08)75023161,,,nonunique,type1,type 1.2.1,missing
1366,1062,Mary Taylor,610799807927,11-05-22,,nonunique,type1,type 1.1.1,type2
1367,1063,Maria Taylor,23081814,2012-12-25,,,type1,imprecise,type1
1368,1065,David Davis,+61-(04)-5689-7632,2012-05-15,,,type1,type 2.2.2,type1
1369,1066,"Richardson, Noah",61-04-8876-573,2015-08-07,,nonunique,type2,imprecise,type1
1370,1066,Andrew Thompson,(02)1513551,18-04-23,,nonunique,type1,imprecise,type2
1371,1068,"Harper, Sharon",442587664,10/12/16,,,type2,imprecise,type4
1372,1069,Dana Fields,+61-07-8247-4731,2011/01/,,,type1,type 2.1.2,imprecise
1373,1070,Ray Reyes,780496540,01/04/18,,,type1,imprecise,type4
1374,1071,Michelle Mckenzie,+61-(02)-3240-570,09/13/10,,nonunique,type1,imprecise,type4
1375,1071,"Sullivan, Jeremy",-(02)-5409-4335,12-08-08,,nonunique,type2,imprecise,type2
1376,1072,Rachel Anderson,(02)2594564,2017/06/,,,type1,imprecise,imprecise
1377,1074,"Moore, Margaret",61-(04)-6419-1838,2010-03-08,,,type2,type 2.2.1,type1
1378,1075,"Welch, Brian",-(02)-5390-4369,2013-01-20,,,type2,imprecise,type1
1379,1076,Michael Reynolds,-08-622-5586,2011-05-20,,,type1,imprecise,type1
1380,1077,Elizabeth Marshall,+61-04-583-3602,15-07-09,,,type1,imprecise,type2
1381,1078,Kathryn Hull,61-03-1240-8121,2016/07/,,,type1,type 2.1.1,imprecise
1382,1079,Daniel Huff,,12-05-05 Sat,,,type1,missing,type3
1383,1080,"Young, Gerald",-04-4166-6938,03/25/16,,,type2,imprecise,type4
1384,1081,Lisa Livingston,+61-04-3157-9363,2018/07/,,nonunique,type1,type 2.1.2,imprecise
1385,1081,Alicia Navarro,+61(08)49046720,03/14/10,,nonunique,type1,type 1.2.2,type4
1386,1083,Sarah Hall,+61(03)54984485,18-10-22 Mon,Duplicated,,type1,type 1.2.2,type3
1387,1083,Sarah Hall,+61(03)54984485,18-10-22 Mon,Duplicated,,type1,type 1.2.2,type3
1388,1084,Kimberly Johnson,61-(08)-8239-8797,14-06-10 Tue,,nonunique,type1,type 2.2.1,type3
1389,1084,Jonathan Willis,(03)81346789,2018-10-01,,nonunique,type1,imprecise,type1
1390,1085,Steven Alvarez,-(03)-5669-9153,17-05-28 Sun,,,type1,imprecise,type3
1391,1087,Daniel White,61-07-6497-7805,02/01/14,,nonunique,type1,type 2.1.1,type4
1392,1087,Rachel Miranda,61-03-6215-1894,03/18/14,Duplicated,nonunique,type1,type 2.1.1,type4
1393,1087,Rachel Miranda,61-03-6215-1894,03/18/14,Duplicated,nonunique,type1,type 2.1.1,type4
1394,1088,Vanessa Newton,+61-(08)-8245-141,10/05/13,,,type1,imprecise,type4
1395,1090,"Jackson, Michael",855081278,15-05-05 Tue,,,type2,imprecise,type3
1396,1091,Tasha Frey,+61(08)79588457,15-09-04,,nonunique,type1,type 1.2.2,type2
1397,1091,"Pacheco, Robert",61-(02)-9687-2764,15-01-31,,nonunique,type2,type 2.2.1,type2
1398,1093,Michael Hall,+61-(02)-8851-8102,2015/03/,,,type1,type 2.2.2,imprecise
1399,1094,Nicole Hopkins,61(07)91699115,10/16/12,,,type1,type 1.2.1,type4
1400,1095,Jerome Gregory,61-(07)-9467-5706,09/28/16,Duplicated,,type1,type 2.2.1,type4
1401,1095,Jerome Gregory,61-(07)-9467-5706,09/28/16,Duplicated,,type1,type 2.2.1,type4
1402,1096,Tiffany Diaz,610862568772,14-08-28,,,type1,type 1.1.2,type2
1403,1097,Rebecca Collins,+61-03-9931-4446,16-12-14,,,type1,type 2.1.2,type2
1404,1098,Robert Young,+61-07-3281-406,2013-06-25,,,type1,imprecise,type1
1405,1099,Daniel Singh,-02-9442-4323,,,nonunique,type1,imprecise,missing
1406,1099,Jasmine Bates,-(02)-9702-7388,2016/04/,,nonunique,type1,imprecise,imprecise
1407,1101,Karen Flowers,610495152862,18-07-20,Duplicated,,type1,type 1.1.2,type2
1408,1101,Karen Flowers,610495152862,18-07-20,Duplicated,,type1,type 1.1.2,type2
1409,1102,"Reed, Jeffrey",+61-07-6473-8257,2013-11-14,,,type2,type 2.1.2,type1
1410,1103,Timothy Jones,61-04-5444-7030,2017-01-18,Duplicated,,type1,type 2.1.1,type1
1411,1103,Timothy Jones,61-04-5444-7030,2017-01-18,Duplicated,,type1,type 2.1.1,type1
1412,1104,David Cowan,61(02)51382669,2012-06-10,,,type1,type 1.2.1,type1
1413,1105,"Paul, Patricia",610293677190,15-03-10,Duplicated,,type2,type 1.1.2,type2
1414,1105,"Paul, Patricia",610293677190,15-03-10,Duplicated,,type2,type 1.1.2,type2
1415,1106,"Moore, William",+61(02)54892759,2017/04/,,,type2,type 1.2.2,imprecise
1416,1107,Cynthia Thompson,(08)31213126,2015/10/,,nonunique,type1,imprecise,imprecise
1417,1107,Robert Curry,-08-624-1043,10-05-05 Wed,,nonunique,type1,imprecise,type3
1418,1108,Tracy Maxwell,,2017/01/,,,type1,missing,imprecise
1419,1110,"Austin, Miranda",-03-4875-8749,11-12-11 Sun,Duplicated,,type2,imprecise,type3
1420,1110,"Austin, Miranda",-03-4875-8749,11-12-11 Sun,Duplicated,,type2,imprecise,type3
1421,1111,Raymond Wolfe,-(02)-1051-6544,2018-02-19,Duplicated,nonunique,type1,imprecise,type1
1422,1111,Raymond Wolfe,-(02)-1051-6544,2018-02-19,Duplicated,nonunique,type1,imprecise,type1
1423,1111,Juan Wilson,-(02)-8504-6746,16-03-30 Wed,,nonunique,type1,imprecise,type3
1424,1113,Christina Braun,+61-(07)-7366-4835,2011-05-18,Duplicated,,type1,type 2.2.2,type1
1425,1113,Christina Braun,+61-(07)-7366-4835,2011-05-18,Duplicated,,type1,type 2.2.2,type1
1426,1114,Lorraine Ferrell,-02-1200-2581,2010-07-22,,nonunique,type1,imprecise,type1
1427,1114,Anne Booth,+61-(02)-84-824,2017/09/,,nonunique,type1,imprecise,imprecise
1428,1116,Eric Bennett,-(03)-4906-6570,2010/11/,,nonunique,type1,imprecise,imprecise
1429,1116,Michael Thompson,61-(07)-5736-974,2012-04-25,,nonunique,type1,imprecise,type1
1430,1117,"Aguilar, Alexander",61-07-1882-2995,2011/10/,,,type2,type 2.1.1,imprecise
1431,1118,"Larson, Jennifer",-(08)-5719-5426,12/25/11,Duplicated,,type2,imprecise,type4
1432,1118,"Larson, Jennifer",-(08)-5719-5426,12/25/11,Duplicated,,type2,imprecise,type4
1433,1119,Morgan Moore,+61(03)46335921,06/18/13,Duplicated,,type1,type 1.2.2,type4
1434,1119,Morgan Moore,+61(03)46335921,06/18/13,Duplicated,,type1,type 1.2.2,type4
1435,1121,Christine Garcia,61-03-1937-9774,04/15/14,Duplicated,,type1,type 2.1.1,type4
1436,1121,Janet Gray,,16-06-03,Duplicated,,type1,missing,type2
1437,1121,Janet Gray,,16-06-03,Duplicated,,type1,missing,type2
1438,1121,Christine Garcia,61-03-1937-9774,04/15/14,Duplicated,,type1,type 2.1.1,type4
1439,1122,Travis Williams,,2010-03-21,,,type1,missing,type1
1440,1123,David Wilson,61-(04)-7281-8017,03/30/17,,,type1,type 2.2.1,type4
1441,1124,Pamela Wong,61(07)15488444,2013/01/,,,type1,type 1.2.1,imprecise
1442,1126,Max Roberts,-08-3192-3173,2011/12/,,,type1,imprecise,imprecise
1443,1127,Tricia Clark,+61-08-241-8827,12-01-13,,,type1,imprecise,type2
1444,1128,"Moore, Ashley",+61-04-5499-7206,02/07/12,,,type2,type 2.1.2,type4
1445,1129,Jennifer Becker,+61(07)48319618,17-03-13 Mon,,nonunique,type1,type 1.2.2,type3
1446,1129,"Parker, David",+61-(02)-3282-1371,14-05-24 Sat,,nonunique,type2,type 2.2.2,type3
1447,1130,Joel Rosario,766542957,17-12-27 Wed,,,type1,imprecise,type3
1448,1131,Douglas Fleming,N/A,10-08-16 Mon,,nonunique,type1,missing,type3
1449,1131,Kimberly Serrano,,2014-11-02,,nonunique,type1,missing,type1
1450,1134,Holly Chapman,-(08)-3452-1702,14-12-30,,,type1,imprecise,type2
1451,1135,Zachary Reynolds,61-07-1628-2668,05/18/15,Duplicated,,type1,type 2.1.1,type4
1452,1135,Zachary Reynolds,61-07-1628-2668,05/18/15,Duplicated,,type1,type 2.1.1,type4
1453,1136,Emily Phillips,-03-3640-2560,2013/01/,,,type1,imprecise,imprecise
1454,1137,"Sanchez, John",-04-5368-5391,2012-03-02,,nonunique,type2,imprecise,type1
1455,1137,Robert Jones,365009653,11-08-31 Wed,,nonunique,type1,imprecise,type3
1456,1138,Kristen Burns,61(03)85105839,2014-03-02,,,type1,type 1.2.1,type1
1457,1140,Jared Fletcher,610410406669,10-03-10 Wed,,nonunique,type1,type 1.1.1,type3
1458,1140,Brett Macdonald,,18-02-27 Tue,,nonunique,type1,missing,type3
1459,1141,Janice Olsen,61(02)3438180,16-05-31,,,type1,imprecise,type2
1460,1143,Vicki Brown,+61-03-6800-9084,2015/12/,Duplicated,,type1,type 2.1.2,imprecise
1461,1143,Vicki Brown,+61-03-6800-9084,2015/12/,Duplicated,,type1,type 2.1.2,imprecise
1462,1144,Janice Wright,757497489,2018-05-07,,nonunique,type1,imprecise,type1
1463,1144,Julie Norton,610729617830,10-05-06,,nonunique,type1,type 1.1.1,type2
1464,1145,Crystal Burns,610347707308,18-04-12 Thu,Duplicated,,type1,type 1.1.1,type3
1465,1145,Crystal Burns,610347707308,18-04-12 Thu,Duplicated,,type1,type 1.1.1,type3
1466,1146,"Crosby, Nathan",-07-6655-6584,2012-09-06,Duplicated,,type2,imprecise,type1
1467,1146,"Crosby, Nathan",-07-6655-6584,2012-09-06,Duplicated,,type2,imprecise,type1
1468,1148,Alyssa Gomez,-(08)-5015-963,2017/05/,,,type1,imprecise,imprecise
1469,1149,Carolyn Molina,61-04-5935-4964,11-04-22,,,type1,type 2.1.1,type2
1470,1150,Kimberly Ferguson,838765296,13-01-17,,,type1,imprecise,type2
1471,1151,John Rogers,+61-(08)-4665-4194,2013/02/,,,type1,type 2.2.2,imprecise
1472,1152,Bryan Jones,+61(07)18909414,02/05/11,,,type1,type 1.2.2,type4
1473,1153,Jerry King,61(03)88105083,03/14/14,,,type1,type 1.2.1,type4
1474,1154,Sara Chan,-(08)-1127-7744,2011/03/,,nonunique,type1,imprecise,imprecise
1475,1154,"Rios, Jessica",(03)9567720,14-01-20 Mon,Duplicated,nonunique,type2,imprecise,type3
1476,1154,"Rios, Jessica",(03)9567720,14-01-20 Mon,Duplicated,nonunique,type2,imprecise,type3
1477,1156,Joshua Carson,+61-(02)-953-3556,15-04-05,,,type1,imprecise,type2
1478,1157,Nicholas Huff,61(08)68058799,18-06-08,,,type1,type 1.2.1,type2
1479,1158,Christopher Rosales,61-(03)-3261-3269,07/26/16,,,type1,type 2.2.1,type4
1480,1159,"Jimenez, Amy",+61-(04)-7831-6976,2017/10/,Duplicated,nonunique,type2,type 2.2.2,imprecise
1481,1159,"Jimenez, Amy",+61-(04)-7831-6976,2017/10/,Duplicated,nonunique,type2,type 2.2.2,imprecise
1482,1159,Thomas Carlson,+61-02-7860-5348,10-07-15 Thu,,nonunique,type1,type 2.1.2,type3
1483,1161,Aaron Rose,-08-2112-9083,2010-04-01,,,type1,imprecise,type1
1484,1162,Victoria Wise,(07)11832013,18-08-20,,,type1,imprecise,type2
1485,1163,Jerry Allen,(02)53293135,15-06-24,,,type1,imprecise,type2
1486,1164,Travis Simon,61(03)8412309,2014/11/,,,type1,imprecise,imprecise
1487,1165,Jose Johnson,610288506115,16-09-24 Sat,,nonunique,type1,type 1.1.2,type3
1488,1165,"Johnson, Dalton",-(03)-7134-8918,16-10-03,Duplicated,nonunique,type2,imprecise,type2
1489,1165,"Johnson, Dalton",-(03)-7134-8918,16-10-03,Duplicated,nonunique,type2,imprecise,type2
1490,1166,Paul Lara,-04-1525-3619,14-06-15,,nonunique,type1,imprecise,type2
1491,1166,"Miranda, Stephanie",(07)62676772,N/A,,nonunique,type2,imprecise,missing
1492,1168,Cindy Shannon,610489097845,2015-03-24,,,type1,type 1.1.2,type1
1493,1169,Gary Frank,+61(08)70204018,2010-03-23,,,type1,type 1.2.2,type1
1494,1171,Michael Young,23381305,2018/05/,Duplicated,nonunique,type1,imprecise,imprecise
1495,1171,Michael Young,23381305,2018/05/,Duplicated,nonunique,type1,imprecise,imprecise
1496,1171,"Price, Troy",-(08)-967-5,09/16/15,,nonunique,type2,imprecise,type4
1497,1173,Tina Schmidt,+61-(04)-5288-6422,,,,type1,type 2.2.2,missing
1498,1174,Brian Peterson,61-02-4101-3165,2013-06-27,,,type1,type 2.1.1,type1
1499,1175,Calvin Daniels,-(02)-5706-2710,2018-01-02,,,type1,imprecise,type1
1500,1176,Victoria Ortiz,+61-02-4080-529,2012/10/,,,type1,imprecise,imprecise
1501,1177,"Terrell, Bridget",,10-11-02 Tue,,,type2,missing,type3
1502,1178,Amanda David,+61(07)10313162,10-06-15 Tue,Duplicated,,type1,type 1.2.2,type3
1503,1178,Amanda David,+61(07)10313162,10-06-15 Tue,Duplicated,,type1,type 1.2.2,type3
1504,1178,Amanda David,+61(07)10313162,10-06-15 Tue,Duplicated,,type1,type 1.2.2,type3
